# number=100000 length=80 file=../../../dataEinstein/texts/einstein.en.txt
11051508,11051587
94990598,94990677
30244453,30244532
8569756,8569835
2953576,2953655
72351345,72351424
180261663,180261742
373535263,373535342
121874393,121874472
139010559,139010638
88651679,88651758
110857321,110857400
155160677,155160756
300335997,300336076
187048248,187048327
334821083,334821162
388703938,388704017
205380582,205380661
280512324,280512403
428249652,428249731
352985488,352985567
317772334,317772413
37768691,37768770
209279414,209279493
340472491,340472570
443732023,443732102
97248473,97248552
100601998,100602077
348125518,348125597
3256267,3256346
15789394,15789473
228150545,228150624
456827582,456827661
409876269,409876348
185008536,185008615
190105748,190105827
283303440,283303519
108249702,108249781
285808331,285808410
121581735,121581814
364194937,364195016
261506294,261506373
382780992,382781071
262854140,262854219
122325445,122325524
237830387,237830466
411922643,411922722
441677685,441677764
174362607,174362686
364911901,364911980
153240159,153240238
288421985,288422064
92373239,92373318
464796642,464796721
137068254,137068333
178188422,178188501
132940649,132940728
14239485,14239564
365915036,365915115
178371852,178371931
410087595,410087674
463369924,463370003
7168912,7168991
307917396,307917475
413225340,413225419
357663171,357663250
374340857,374340936
100333098,100333177
37346703,37346782
131323587,131323666
426250585,426250664
423777882,423777961
16183467,16183546
304558886,304558965
81921281,81921360
158661251,158661330
213553451,213553530
159747100,159747179
225980066,225980145
452447372,452447451
209045591,209045670
151619874,151619953
178626683,178626762
16768164,16768243
311404415,311404494
98619162,98619241
224064956,224065035
63809439,63809518
177772266,177772345
152994732,152994811
372160505,372160584
397646892,397646971
401513251,401513330
383325954,383326033
69508275,69508354
94684926,94685005
36707164,36707243
138013298,138013377
162239900,162239979
36093417,36093496
110548975,110549054
116688150,116688229
419976768,419976847
195690619,195690698
155319931,155320010
171155377,171155456
238045813,238045892
291586566,291586645
437702381,437702460
232008865,232008944
303541786,303541865
289697324,289697403
16184031,16184110
314048793,314048872
118155156,118155235
291747954,291748033
344391632,344391711
377402253,377402332
114296906,114296985
446223191,446223270
347561619,347561698
345956237,345956316
19016032,19016111
213586032,213586111
239695193,239695272
422750924,422751003
58283237,58283316
356552805,356552884
417478208,417478287
288771438,288771517
354108648,354108727
22041089,22041168
84425979,84426058
168747025,168747104
444377828,444377907
195895627,195895706
327491717,327491796
189801568,189801647
314835900,314835979
253521830,253521909
396675225,396675304
437635304,437635383
39895306,39895385
411693578,411693657
332792079,332792158
423960123,423960202
273344150,273344229
132746356,132746435
22145354,22145433
433933028,433933107
10054774,10054853
177439238,177439317
167308369,167308448
113825338,113825417
2600987,2601066
225541031,225541110
87982741,87982820
91057891,91057970
336183086,336183165
366176780,366176859
368878088,368878167
409994791,409994870
306501024,306501103
457200263,457200342
126747810,126747889
211901204,211901283
448020391,448020470
157386644,157386723
302054285,302054364
73464125,73464204
177697047,177697126
291678045,291678124
104674828,104674907
59073855,59073934
83307569,83307648
76679742,76679821
445528321,445528400
359548320,359548399
259442814,259442893
306226713,306226792
55493284,55493363
228466054,228466133
148081636,148081715
100019039,100019118
370478012,370478091
177571548,177571627
52917688,52917767
429685350,429685429
166185574,166185653
415705077,415705156
415846883,415846962
461046199,461046278
232958324,232958403
361788742,361788821
36465995,36466074
293323207,293323286
164952182,164952261
261653937,261654016
58451589,58451668
380283015,380283094
365750589,365750668
220269487,220269566
338182719,338182798
304903572,304903651
263532308,263532387
297260875,297260954
410006996,410007075
43996344,43996423
129119174,129119253
319172857,319172936
195040424,195040503
450524643,450524722
159966133,159966212
166257885,166257964
228148562,228148641
423508604,423508683
166699633,166699712
170580733,170580812
400163074,400163153
136969370,136969449
386752906,386752985
148239164,148239243
409460831,409460910
217136357,217136436
53821857,53821936
194367991,194368070
371974165,371974244
71582827,71582906
357311641,357311720
77698109,77698188
259041436,259041515
107027838,107027917
325496945,325497024
332769220,332769299
39770792,39770871
189493895,189493974
287672208,287672287
116793575,116793654
321353199,321353278
365177423,365177502
407236908,407236987
249772775,249772854
48262846,48262925
289372268,289372347
164476263,164476342
212531387,212531466
284090286,284090365
239242894,239242973
302982302,302982381
238973627,238973706
453674139,453674218
251743127,251743206
430106923,430107002
237162129,237162208
403549163,403549242
464162837,464162916
240117297,240117376
35023649,35023728
368381576,368381655
14763310,14763389
284940822,284940901
37772761,37772840
277696040,277696119
325233268,325233347
109796744,109796823
99851365,99851444
358140813,358140892
452419882,452419961
214649389,214649468
341733054,341733133
119198587,119198666
58875925,58876004
30087167,30087246
170820486,170820565
221053372,221053451
419398734,419398813
300820863,300820942
386541716,386541795
339769668,339769747
322058533,322058612
61444101,61444180
171782399,171782478
21000779,21000858
369739532,369739611
391848571,391848650
215441173,215441252
88082480,88082559
364484655,364484734
454540847,454540926
322091291,322091370
144382265,144382344
119015110,119015189
248568584,248568663
384982239,384982318
316729103,316729182
273985793,273985872
161425120,161425199
370882760,370882839
433409757,433409836
100343223,100343302
207524551,207524630
306969170,306969249
375689291,375689370
317385523,317385602
83415259,83415338
16129253,16129332
328645379,328645458
406722903,406722982
28174628,28174707
293005843,293005922
442538443,442538522
144695282,144695361
235994380,235994459
417497045,417497124
137741136,137741215
264278125,264278204
206286759,206286838
78960441,78960520
431852182,431852261
109263843,109263922
28284390,28284469
267260217,267260296
290286686,290286765
101437488,101437567
361410427,361410506
224907659,224907738
198318480,198318559
364892561,364892640
295816283,295816362
447325328,447325407
166119768,166119847
244957532,244957611
17843146,17843225
141202482,141202561
453436066,453436145
459095639,459095718
183736751,183736830
326026835,326026914
353731900,353731979
236804159,236804238
466293781,466293860
47651186,47651265
296983635,296983714
426698279,426698358
466137707,466137786
230283439,230283518
297142456,297142535
290238282,290238361
223156930,223157009
234285814,234285893
226843591,226843670
1669861,1669940
7780316,7780395
295998424,295998503
235187010,235187089
409199849,409199928
39454121,39454200
11084590,11084669
183381890,183381969
441037305,441037384
166896144,166896223
199961084,199961163
382174381,382174460
355333013,355333092
24367179,24367258
366026949,366027028
188792542,188792621
190695167,190695246
369512109,369512188
310565308,310565387
24533706,24533785
359084230,359084309
409128864,409128943
249291603,249291682
378484646,378484725
68649538,68649617
158308037,158308116
356228481,356228560
110459261,110459340
11733759,11733838
338562243,338562322
136803173,136803252
399232929,399233008
403326258,403326337
458817124,458817203
179007122,179007201
331665463,331665542
193983601,193983680
458303263,458303342
427450920,427450999
22243123,22243202
206633939,206634018
302483697,302483776
276197766,276197845
395571708,395571787
128254767,128254846
287494323,287494402
400459365,400459444
440464531,440464610
360443916,360443995
347675889,347675968
395994450,395994529
218877221,218877300
319691260,319691339
22940417,22940496
235391984,235392063
113188878,113188957
61025877,61025956
157079197,157079276
278674844,278674923
409072709,409072788
240747165,240747244
333431573,333431652
416520149,416520228
85979994,85980073
99992051,99992130
384521349,384521428
52569704,52569783
192639069,192639148
306816466,306816545
147323433,147323512
450441887,450441966
171953888,171953967
97443339,97443418
102325109,102325188
315610010,315610089
170452302,170452381
112123276,112123355
388881764,388881843
388338468,388338547
142062790,142062869
416214878,416214957
99173109,99173188
181734137,181734216
337204463,337204542
230294190,230294269
10204835,10204914
361382232,361382311
218649989,218650068
241610337,241610416
344347963,344348042
111088938,111089017
306943003,306943082
403522819,403522898
21412768,21412847
279651183,279651262
451464719,451464798
60515217,60515296
459329630,459329709
375414746,375414825
379378026,379378105
119643971,119644050
62430707,62430786
386734799,386734878
311533514,311533593
397876300,397876379
48525625,48525704
29636172,29636251
72959531,72959610
114246930,114247009
73892286,73892365
359401377,359401456
127908405,127908484
77713681,77713760
53132172,53132251
293502264,293502343
368609995,368610074
112790239,112790318
375486650,375486729
184992292,184992371
384728135,384728214
254634879,254634958
398641464,398641543
282726285,282726364
228165608,228165687
242376305,242376384
124423224,124423303
423205058,423205137
208893141,208893220
395151489,395151568
80020317,80020396
7765056,7765135
39522081,39522160
218046028,218046107
378629187,378629266
159823481,159823560
106840177,106840256
444869872,444869951
48390210,48390289
91845176,91845255
