# number=10000 numwords=3000 file=../scripts.swcsa3.cikm/indexes/einstein_sA16.sAi16.sPsi16.16k.se
25569725,25572724
61387140,61390139
42402207,42405206
89499964,89502963
28993810,28996809
45349981,45352980
60548964,60551963
37109857,37112856
9332071,9335070
39991399,39994398
8997055,9000054
23120992,23123991
9527139,9530138
83467340,83470339
66586613,66589612
83965727,83968726
69942928,69945927
70708419,70711418
91308981,91311980
80874711,80877710
70121746,70124745
31353349,31356348
25358447,25361446
30922353,30925352
12864336,12867335
34334709,34337708
85152206,85155205
29992101,29995100
77554710,77557709
27669081,27672080
45302683,45305682
26806988,26809987
18629285,18632284
65029200,65032199
74256347,74259346
63456445,63459444
92148333,92151332
10794977,10797976
78837167,78840166
78447650,78450649
1915858,1918857
39760589,39763588
30847684,30850683
89969398,89972397
21476418,21479417
57274357,57277356
91555031,91558030
29730095,29733094
50838205,50841204
7447182,7450181
44988983,44991982
82747262,82750261
48058192,48061191
1500925,1503924
11797185,11800184
81733266,81736265
37341133,37344132
90467174,90470173
14553385,14556384
68029819,68032818
77157983,77160982
20255806,20258805
94452063,94455062
4300254,4303253
56945181,56948180
77696667,77699666
34842271,34845270
52417362,52420361
2002882,2005881
75145159,75148158
63460547,63463546
65935273,65938272
78932841,78935840
68930936,68933935
93672534,93675533
33191214,33194213
86363839,86366838
32199949,32202948
77083480,77086479
5004477,5007476
94454732,94457731
49149161,49152160
68968718,68971717
62638507,62641506
46402328,46405327
49791999,49794998
26257567,26260566
13879344,13882343
62062138,62065137
64473258,64476257
55054829,55057828
86021538,86024537
83191066,83194065
85513205,85516204
7819121,7822120
16395255,16398254
6059581,6062580
34876694,34879693
60073993,60076992
46713180,46716179
41132087,41135086
55767258,55770257
71154862,71157861
77981475,77984474
64199597,64202596
22758060,22761059
94363759,94366758
42539296,42542295
14839743,14842742
28291839,28294838
45696193,45699192
75299804,75302803
93579576,93582575
88370009,88373008
67455541,67458540
35225214,35228213
18469245,18472244
39389453,39392452
72943667,72946666
75616925,75619924
95143781,95146780
21935706,21938705
69536249,69539248
86312974,86315973
33647218,33650217
43414818,43417817
76940301,76943300
72456473,72459472
70076258,70079257
28027194,28030193
69766675,69769674
58016530,58019529
5705440,5708439
77168148,77171147
797472,800471
82387722,82390721
94747760,94750759
26370788,26373787
13808322,13811321
10169469,10172468
32214887,32217886
42715348,42718347
24168727,24171726
16401720,16404719
19560967,19563966
24357234,24360233
44748439,44751438
36137289,36140288
28858680,28861679
57776978,57779977
70934514,70937513
85369723,85372722
70174633,70177632
63889587,63892586
45563619,45566618
35531654,35534653
30811231,30814230
48198199,48201198
71043613,71046612
16023311,16026310
34562460,34565459
11886220,11889219
55762572,55765571
87539840,87542839
6444166,6447165
28525842,28528841
77520234,77523233
19130023,19133022
12744805,12747804
23492799,23495798
73857981,73860980
28489096,28492095
30808186,30811185
92177463,92180462
24651810,24654809
47982685,47985684
64518425,64521424
52994826,52997825
2334100,2337099
28190374,28193373
53052016,53055015
12043268,12046267
31121085,31124084
22769188,22772187
91090707,91093706
27984480,27987479
17910611,17913610
70088770,70091769
48021928,48024927
58040454,58043453
27204890,27207889
45791806,45794805
64755453,64758452
40506738,40509737
11833962,11836961
33800569,33803568
51786667,51789666
58502733,58505732
89730144,89733143
91703680,91706679
54213629,54216628
29905838,29908837
54970177,54973176
90493644,90496643
78840510,78843509
39485935,39488934
77005910,77008909
33363804,33366803
37484636,37487635
28465378,28468377
12772916,12775915
20202988,20205987
63069310,63072309
55649702,55652701
93501158,93504157
7328319,7331318
45379592,45382591
82489874,82492873
3803225,3806224
76409853,76412852
5991962,5994961
40184681,40187680
22454827,22457826
40769471,40772470
50757751,50760750
82468054,82471053
17661189,17664188
64562187,64565186
27315556,27318555
2799069,2802068
40782027,40785026
71506085,71509084
81802004,81805003
50844860,50847859
24146901,24149900
30168835,30171834
3183283,3186282
28187909,28190908
11614418,11617417
54692563,54695562
86900837,86903836
18464590,18467589
56295696,56298695
8680596,8683595
32685797,32688796
59999751,60002750
35862073,35865072
65567859,65570858
88422821,88425820
3599307,3602306
74493887,74496886
59568487,59571486
18861253,18864252
62634420,62637419
72849956,72852955
22986796,22989795
37655387,37658386
43829993,43832992
13819945,13822944
15219532,15222531
36485899,36488898
83910760,83913759
2456608,2459607
89081183,89084182
31495500,31498499
35782842,35785841
66008970,66011969
80623830,80626829
40086766,40089765
89459763,89462762
19369156,19372155
35637215,35640214
92307084,92310083
14773924,14776923
63862245,63865244
61756976,61759975
73608140,73611139
15926922,15929921
32078906,32081905
40829150,40832149
7168179,7171178
18048712,18051711
12450089,12453088
17896478,17899477
22844529,22847528
25277737,25280736
6496139,6499138
45703376,45706375
5728531,5731530
84655991,84658990
63139982,63142981
6502448,6505447
56588755,56591754
81579817,81582816
27322832,27325831
29927070,29930069
31212644,31215643
39224262,39227261
55884815,55887814
48816758,48819757
861548,864547
17525195,17528194
62470461,62473460
76497244,76500243
47541610,47544609
72925807,72928806
60881882,60884881
18724125,18727124
41477795,41480794
62045306,62048305
67019642,67022641
35481374,35484373
