# number=10000 numwords=3000 file=../scripts.swcsa3.cikm/indexes/wiki2gb_sA16.sAi64.sPsi16.16k.se
438210502,438213501
285725104,285728103
372610384,372613383
299921799,299924798
135750812,135753811
79654504,79657503
134369071,134372070
209100,212099
274269134,274272133
385869765,385872764
47205206,47208205
19409035,19412034
347457695,347460694
158633820,158636819
29723562,29726561
127623537,127626536
31067544,31070543
35311767,35314766
86057037,86060036
356002117,356005116
275160501,275163500
92380085,92383084
167454325,167457324
157680642,157683641
210110011,210113010
86788844,86791843
158003912,158006911
88865510,88868509
345300226,345303225
1866892,1869891
364601547,364604546
390465147,390468146
445429065,445432064
336273943,336276942
118363345,118366344
382081381,382084380
251831770,251834769
56958133,56961132
81019360,81022359
392908611,392911610
317330652,317333651
192753533,192756532
447187392,447190391
264833604,264836603
104328385,104331384
97139040,97142039
74784196,74787195
207023221,207026220
48515831,48518830
292215550,292218549
220317410,220320409
380803793,380806792
71418761,71421760
114247233,114250232
170164097,170167096
339605089,339608088
97705834,97708833
343488333,343491332
98775250,98778249
265252809,265255808
206867449,206870448
207659807,207662806
101608918,101611917
215136544,215139543
325471375,325474374
4480562,4483561
319931300,319934299
392112320,392115319
357287416,357290415
122298389,122301388
328010157,328013156
89786998,89789997
95183184,95186183
66452172,66455171
420184032,420187031
31558344,31561343
415408709,415411708
312016822,312019821
217048664,217051663
61591850,61594849
197803104,197806103
147316596,147319595
60549442,60552441
267093845,267096844
136892424,136895423
289076635,289079634
231700439,231703438
67352601,67355600
279006080,279009079
386159489,386162488
287887489,287890488
149117218,149120217
237081913,237084912
254206058,254209057
154827751,154830750
399997215,400000214
35150814,35153813
158128478,158131477
330975138,330978137
395174623,395177622
446885873,446888872
288756657,288759656
408261865,408264864
78242873,78245872
15445310,15448309
382366038,382369037
407372358,407375357
402995492,402998491
437268183,437271182
185740712,185743711
151576426,151579425
373591847,373594846
132068895,132071894
222201948,222204947
116225720,116228719
95980191,95983190
38529646,38532645
13204095,13207094
206687411,206690410
421849625,421852624
253010345,253013344
424744728,424747727
309690386,309693385
460560298,460563297
68634190,68637189
63799222,63802221
267539745,267542744
225219462,225222461
378796751,378799750
128530019,128533018
454481474,454484473
196012699,196015698
142502060,142505059
144827256,144830255
343344469,343347468
458085348,458088347
130414488,130417487
188762285,188765284
19502064,19505063
59528302,59531301
230970275,230973274
292965798,292968797
332253378,332256377
123690854,123693853
124816979,124819978
73952511,73955510
114991588,114994587
183058498,183061497
432825265,432828264
35614008,35617007
74255165,74258164
110130596,110133595
412277296,412280295
449502153,449505152
287966823,287969822
93874534,93877533
289701787,289704786
92636947,92639946
318710002,318713001
232009941,232012940
177581242,177584241
24771149,24774148
208933885,208936884
223031698,223034697
175741000,175743999
108080921,108083920
215739148,215742147
270307641,270310640
458282766,458285765
208332086,208335085
291729422,291732421
381609672,381612671
192594729,192597728
92506441,92509440
439649549,439652548
402576133,402579132
332138969,332141968
52299327,52302326
5421436,5424435
395637105,395640104
351043527,351046526
252665578,252668577
184679507,184682506
367821699,367824698
355812399,355815398
326652629,326655628
417292307,417295306
31655131,31658130
190628276,190631275
368950325,368953324
346973579,346976578
353750189,353753188
382297961,382300960
188931500,188934499
86284436,86287435
12078941,12081940
273886130,273889129
428896561,428899560
196236425,196239424
199715954,199718953
358579999,358582998
91879765,91882764
90235365,90238364
224988859,224991858
206011419,206014418
169330036,169333035
207623551,207626550
417985276,417988275
106631052,106634051
379878423,379881422
256285740,256288739
392814944,392817943
131678453,131681452
140209595,140212594
33541359,33544358
417335385,417338384
292796050,292799049
256512345,256515344
35542529,35545528
261512216,261515215
288980473,288983472
4124024,4127023
344916994,344919993
41068234,41071233
95242956,95245955
145292963,145295962
301703292,301706291
453648162,453651161
76626901,76629900
165105144,165108143
18922258,18925257
34987234,34990233
186062302,186065301
2115583,2118582
